
===== block_0 =====
c,freq_fgconv_scalar,freq_fgconv_grad,gate_fgconv,gate_fgconv_grad,z_fgconv_energy,z_fgconv_grad_energy,pure_gated_fgconv_energy,pure_gated_fgconv_grad_energy,y_fgconv_energy,y_fgconv_grad_energy
71,0.133247,-0.003594,0.760557,0.000522,3.684447,0.000011,2.802231,0.000015,2.711990,0.000015
72,0.360124,0.001198,0.225817,0.011492,2.065877,0.000028,0.466511,0.000140,0.415913,0.000140
73,0.388772,0.002723,0.204904,0.000933,1.829165,0.000017,0.374804,0.000095,0.330003,0.000095
74,0.414691,-0.007018,0.132189,-0.019927,2.021448,0.000010,0.267213,0.000089,0.217703,0.000089
75,0.236545,0.006436,0.738715,-0.001091,2.667332,0.000006,1.970399,0.000008,1.905070,0.000008
76,0.277881,-0.001887,0.697402,0.005820,2.110836,0.000020,1.472101,0.000029,1.420402,0.000029
77,0.189173,0.007492,0.105183,0.008061,2.433803,0.000010,0.255994,0.000122,0.196384,0.000122
78,0.360159,0.006905,0.360189,0.008115,1.835061,0.000015,0.660968,0.000043,0.616023,0.000043
79,0.253652,-0.000036,0.139262,0.037472,1.937570,0.000025,0.269830,0.000215,0.222375,0.000215
80,0.338755,0.004842,0.471337,-0.007581,1.800537,0.000021,0.848659,0.000046,0.804560,0.000046
81,0.276433,-0.003766,0.193549,0.000392,1.993816,0.000018,0.385902,0.000108,0.337069,0.000108
82,0.395170,0.006466,0.538629,-0.012810,1.706295,0.000023,0.919060,0.000045,0.877269,0.000045
83,0.258484,0.006697,0.204913,0.013084,1.962405,0.000009,0.402122,0.000049,0.354059,0.000049
84,0.361855,0.011936,0.662574,-0.000124,1.998797,0.000020,1.324352,0.000031,1.275397,0.000031
85,0.338842,-0.005875,0.138504,-0.005036,1.750681,0.000017,0.242476,0.000150,0.199598,0.000150
86,0.248240,0.004545,0.258220,0.022088,1.847545,0.000012,0.477074,0.000051,0.431823,0.000051
87,0.245412,-0.006382,0.991552,0.002618,1.952742,0.000015,1.936246,0.000016,1.888419,0.000016
88,0.403928,0.003379,0.997409,0.009769,1.964576,0.000025,1.959487,0.000026,1.911370,0.000026
89,0.349736,-0.011236,0.222807,-0.007353,1.691376,0.000009,0.376851,0.000043,0.335425,0.000043
90,0.239774,-0.008593,0.203586,-0.030203,1.650351,0.000019,0.335989,0.000105,0.295568,0.000105
91,0.212026,-0.000405,0.268510,0.020597,1.947876,0.000025,0.523025,0.000101,0.475317,0.000101
92,0.292545,-0.006355,0.502143,0.001034,1.795869,0.000012,0.901782,0.000024,0.857798,0.000024
93,0.262558,0.000246,0.625035,0.002424,1.410429,0.000014,0.881567,0.000024,0.847022,0.000024
94,0.260163,0.002941,0.224343,0.032632,1.954796,0.000019,0.438545,0.000094,0.390668,0.000094
95,0.416125,0.003322,0.228307,-0.004020,1.511947,0.000014,0.345188,0.000069,0.308157,0.000069
96,0.282831,0.000070,0.902331,0.001782,1.668794,0.000019,1.505804,0.000022,1.464932,0.000022
97,0.272680,-0.009008,0.188012,0.056451,1.934176,0.000026,0.363648,0.000162,0.316275,0.000162
98,0.316990,0.001961,0.370238,0.007112,1.888486,0.000018,0.699189,0.000051,0.652935,0.000051
99,0.253595,0.000664,0.141257,-0.018510,2.575497,0.000009,0.363807,0.000079,0.300727,0.000079
100,0.215824,0.011847,0.865475,0.004251,1.756390,0.000013,1.520112,0.000016,1.477094,0.000016
101,0.157555,-0.008663,0.163826,-0.025176,3.669610,0.000008,0.601177,0.000056,0.511300,0.000056
102,0.343210,-0.004765,0.171608,0.051544,2.383680,0.000018,0.409059,0.000122,0.350677,0.000122
103,0.332623,-0.010583,0.216365,-0.042987,1.883664,0.000025,0.407559,0.000129,0.361424,0.000129
104,0.272641,0.006047,0.570941,-0.000007,1.489835,0.000014,0.850607,0.000026,0.814118,0.000026
105,0.142642,-0.005073,0.143539,0.031169,1.958199,0.000014,0.281079,0.000117,0.233118,0.000117
106,0.197868,-0.005338,0.199402,-0.007147,1.929178,0.000017,0.384682,0.000099,0.337432,0.000099
107,0.295793,0.003721,0.999672,-0.000797,2.997195,0.000012,2.996211,0.000013,2.922803,0.000013
108,0.242567,0.001857,0.428262,-0.012210,2.403186,0.000012,1.029193,0.000029,0.970334,0.000029
109,0.345828,-0.000960,0.215607,0.012377,2.317799,0.000012,0.499733,0.000062,0.442965,0.000062
110,0.307641,0.008048,0.175230,0.031688,1.581190,0.000017,0.277071,0.000115,0.238345,0.000115
111,0.338645,-0.001333,0.403804,-0.006751,1.761290,0.000017,0.711216,0.000045,0.668078,0.000045
112,0.426933,-0.000542,0.560513,-0.003446,2.118844,0.000009,1.187639,0.000017,1.135744,0.000017
113,0.280176,-0.000087,0.211229,-0.069261,1.632046,0.000025,0.344736,0.000135,0.304763,0.000135
114,0.307797,-0.002050,0.181470,-0.003265,1.869090,0.000014,0.339184,0.000092,0.293406,0.000092
115,0.291924,-0.010870,0.209296,-0.012573,2.029070,0.000021,0.424676,0.000116,0.374980,0.000116
116,0.468099,0.000052,0.409358,-0.000541,1.714803,0.000013,0.701968,0.000035,0.659969,0.000035
117,0.172071,-0.003575,0.277275,-0.005227,1.705359,0.000020,0.472853,0.000080,0.431085,0.000080
118,0.280729,0.005520,0.486155,-0.004007,2.029652,0.000015,0.986726,0.000033,0.937015,0.000033
119,0.310122,-0.004901,0.195569,-0.009189,1.818902,0.000016,0.355721,0.000096,0.311172,0.000096
120,0.296822,-0.012478,0.169830,0.019396,1.893858,0.000012,0.321635,0.000082,0.275250,0.000082
121,0.362518,-0.002946,0.925386,0.002900,1.763889,0.000016,1.632278,0.000018,1.589077,0.000018
122,0.472353,0.004267,0.640818,0.009186,1.682995,0.000019,1.078494,0.000031,1.037274,0.000031
123,0.268212,-0.004898,0.170084,-0.017191,2.203110,0.000011,0.374715,0.000077,0.320756,0.000077
124,0.465356,0.006163,0.140749,-0.116591,2.060117,0.000024,0.289960,0.000204,0.239503,0.000204
125,0.361220,-0.006847,0.359353,0.010993,1.631820,0.000019,0.586400,0.000058,0.546433,0.000058
126,0.228058,0.003626,0.123175,-0.067925,2.331450,0.000015,0.287177,0.000147,0.230075,0.000147
127,0.316441,0.002694,0.373684,-0.003660,1.597302,0.000019,0.596887,0.000053,0.557765,0.000053
128,0.252520,-0.019438,0.314507,0.000942,1.551206,0.000018,0.487865,0.000063,0.449873,0.000063
129,0.260036,-0.001635,0.317664,0.009843,2.026174,0.000020,0.643643,0.000068,0.594018,0.000068
130,0.241917,0.003569,0.256819,0.028349,1.411300,0.000023,0.362448,0.000098,0.327882,0.000098
131,0.422335,-0.002597,0.396547,0.000441,1.866239,0.000017,0.740051,0.000045,0.694343,0.000045
132,0.572740,-0.009535,0.837998,-0.002120,2.155455,0.000009,1.806268,0.000011,1.753476,0.000011
133,0.382702,0.001723,0.398920,-0.019073,1.920875,0.000019,0.766276,0.000052,0.719230,0.000052
134,0.315006,-0.006777,0.148008,-0.019014,1.848116,0.000014,0.273536,0.000111,0.228271,0.000111
135,0.397633,-0.006214,0.215312,0.040148,1.738059,0.000021,0.374224,0.000112,0.331655,0.000112
136,0.372141,-0.010420,0.249798,0.037095,1.958729,0.000016,0.489287,0.000069,0.441313,0.000069
137,0.336943,-0.004873,0.384991,0.038222,1.578117,0.000027,0.607560,0.000075,0.568909,0.000075
138,0.241524,0.004318,0.197578,-0.009494,1.536693,0.000016,0.303616,0.000090,0.265979,0.000090
139,0.247474,0.006448,0.140793,0.000169,2.905258,0.000007,0.409039,0.000060,0.337883,0.000060
140,0.364199,0.004348,0.323531,0.011387,1.750002,0.000025,0.566180,0.000085,0.523319,0.000085
141,0.182739,-0.004829,0.271914,0.023193,1.623244,0.000017,0.441383,0.000067,0.401627,0.000067
142,0.375658,0.001315,0.522990,-0.008405,2.414120,0.000014,1.262561,0.000028,1.203434,0.000028
143,0.400086,-0.016957,0.838590,0.002736,2.535693,0.000013,2.126408,0.000016,2.064303,0.000016
144,0.354847,0.007259,0.313118,0.002046,3.017185,0.000016,0.944735,0.000057,0.870837,0.000057
145,0.235790,0.002674,0.369080,-0.008208,1.997185,0.000011,0.737121,0.000032,0.688205,0.000032
146,0.478193,0.001925,0.591697,-0.005808,1.771498,0.000017,1.048189,0.000030,1.004801,0.000030
147,0.401192,-0.007097,0.221758,0.063507,1.786361,0.000026,0.396140,0.000134,0.352388,0.000134
148,0.204291,0.004726,0.103022,0.009344,2.608740,0.000009,0.268757,0.000114,0.204863,0.000114
149,0.209975,-0.004976,0.404068,0.007588,1.893885,0.000015,0.765258,0.000040,0.718872,0.000040
150,0.292283,-0.001538,0.118648,-0.007583,2.253293,0.000007,0.267349,0.000074,0.212161,0.000074
151,0.426466,-0.005865,0.734460,-0.001746,2.218086,0.000010,1.629096,0.000014,1.574770,0.000014
152,0.172758,-0.007579,0.743606,0.001515,1.822728,0.000013,1.355391,0.000018,1.310748,0.000018
153,0.289143,0.001786,0.116000,0.020112,1.472673,0.000010,0.170831,0.000106,0.134761,0.000106
154,0.185136,-0.002609,0.403878,-0.011103,1.646813,0.000025,0.665112,0.000066,0.624778,0.000066
155,0.447266,-0.005505,0.226401,-0.001084,1.617630,0.000013,0.366233,0.000065,0.326613,0.000065
156,0.271492,-0.007384,0.485525,0.008903,1.564633,0.000017,0.759669,0.000037,0.721348,0.000037
157,0.287834,-0.008384,0.325032,-0.002197,1.650022,0.000018,0.536310,0.000059,0.495897,0.000059
158,0.204354,-0.011399,0.394959,0.008960,1.749725,0.000011,0.691070,0.000029,0.648215,0.000029
159,0.304120,-0.003277,0.417961,-0.002441,2.921358,0.000005,1.221012,0.000014,1.149462,0.000014
160,0.278631,0.010026,0.205057,0.009452,2.422096,0.000023,0.496669,0.000126,0.437346,0.000126
161,0.345700,-0.008195,0.206617,0.020612,1.833111,0.000018,0.378752,0.000098,0.333855,0.000098
162,0.249111,0.010038,0.189532,0.037299,2.011334,0.000019,0.381213,0.000115,0.331951,0.000115
163,0.420865,-0.005385,0.199961,0.001617,2.035947,0.000015,0.407110,0.000084,0.357246,0.000084
164,0.298555,-0.008495,0.267176,0.027733,1.945877,0.000021,0.519891,0.000088,0.472232,0.000088
165,0.303430,0.009003,0.590804,0.008050,2.195597,0.000020,1.297168,0.000036,1.243393,0.000036
166,0.330713,-0.000668,0.422014,-0.001690,2.362839,0.000009,0.997152,0.000023,0.939280,0.000023
167,0.357437,0.004989,0.921071,0.000686,2.497916,0.000007,2.300758,0.000007,2.239578,0.000007
168,0.344926,-0.007898,0.330768,0.007136,1.477913,0.000021,0.488846,0.000068,0.452648,0.000068
169,0.218753,-0.010813,0.498169,0.003157,2.420742,0.000018,1.205938,0.000038,1.146648,0.000038
170,0.390191,-0.004358,0.424834,0.005629,1.518779,0.000015,0.645228,0.000037,0.608030,0.000037
171,0.247184,0.005400,0.265706,-0.002096,2.429967,0.000011,0.645657,0.000046,0.586141,0.000046
172,0.445436,-0.001461,0.131268,0.005251,1.500198,0.000005,0.196928,0.000048,0.160185,0.000048
173,0.332842,-0.010112,0.119241,-0.123730,2.682193,0.000017,0.319828,0.000179,0.254135,0.000179
174,0.323007,0.000790,0.178137,-0.006899,1.624740,0.000019,0.289427,0.000123,0.249633,0.000123
175,0.308559,0.002336,0.192938,0.024326,1.688280,0.000012,0.325733,0.000070,0.284383,0.000070
176,0.332015,-0.014992,0.184000,0.012122,2.180545,0.000016,0.401220,0.000103,0.347813,0.000103
177,0.462885,-0.008512,0.539042,-0.006538,1.867911,0.000013,1.006882,0.000026,0.961133,0.000026
178,0.195730,-0.008635,0.930464,0.003577,3.425469,0.000007,3.187276,0.000008,3.103379,0.000008
179,0.201566,-0.007167,0.399286,0.005106,1.959791,0.000018,0.782518,0.000049,0.734518,0.000049
180,0.198268,0.005632,0.131274,-0.014230,2.246882,0.000009,0.294956,0.000081,0.239925,0.000081
181,0.387445,0.001846,0.246352,0.012215,2.475855,0.000015,0.609932,0.000066,0.549293,0.000066
182,0.248621,-0.002334,0.188858,-0.002401,1.654730,0.000015,0.312510,0.000092,0.271981,0.000092
183,0.304739,0.000972,0.199107,-0.028723,1.895563,0.000025,0.377420,0.000142,0.330993,0.000142
184,0.450665,-0.014355,0.851052,0.001225,1.736058,0.000016,1.477476,0.000020,1.434957,0.000020
185,0.618024,0.000925,0.398339,-0.008719,1.528210,0.000011,0.608745,0.000030,0.571316,0.000030
186,0.316435,-0.009266,0.118900,-0.030771,2.218462,0.000014,0.263774,0.000147,0.209439,0.000147
187,0.262048,0.004769,0.317006,0.007206,2.310102,0.000012,0.732317,0.000041,0.675738,0.000041
188,0.357547,-0.014243,0.418075,-0.027758,1.772919,0.000025,0.741213,0.000064,0.697790,0.000064
189,0.338080,0.008619,0.454638,0.008705,1.473573,0.000015,0.669942,0.000035,0.633851,0.000035
190,0.321057,0.011117,0.114783,0.043506,2.052576,0.000007,0.235601,0.000080,0.185329,0.000080
191,0.331340,-0.005107,0.712330,0.006903,1.751518,0.000020,1.247659,0.000029,1.204761,0.000029

===== block_7 =====
c,freq_fgconv_scalar,freq_fgconv_grad,gate_fgconv,gate_fgconv_grad,z_fgconv_energy,z_fgconv_grad_energy,pure_gated_fgconv_energy,pure_gated_fgconv_grad_energy,y_fgconv_energy,y_fgconv_grad_energy
0,0.286099,0.007152,0.979013,0.009265,1.713343,0.000022,1.677385,0.000021,1.737715,0.000021
1,0.547567,0.004226,0.543360,-0.002694,1.520756,0.000016,0.826319,0.000028,0.879868,0.000028
2,0.262153,0.007581,0.872234,0.017910,2.219152,0.000025,1.935619,0.000027,2.013761,0.000027
3,0.296638,0.001202,0.452582,0.006913,2.051950,0.000016,0.928676,0.000033,1.000930,0.000033
4,0.427306,-0.002504,0.219710,0.000959,1.581550,0.000014,0.347482,0.000054,0.403172,0.000054
5,0.244569,0.006556,0.489220,0.013658,1.549762,0.000026,0.758174,0.000050,0.812745,0.000050
6,0.420441,0.003888,0.237104,-0.007121,1.889295,0.000023,0.447960,0.000083,0.514486,0.000083
7,0.309333,-0.001779,0.125506,-0.025002,1.718018,0.000013,0.215622,0.000082,0.276117,0.000082
8,0.219953,0.005036,0.999929,-0.000495,2.488809,0.000008,2.488632,0.000007,2.576269,0.000007
9,0.425099,0.001838,0.923382,0.002818,1.651632,0.000013,1.525087,0.000013,1.583244,0.000013
10,0.481269,0.004870,0.950305,-0.011883,1.588609,0.000051,1.509662,0.000052,1.565601,0.000052
11,0.236077,0.006003,0.747874,0.000308,1.738122,0.000012,1.299895,0.000015,1.361098,0.000015
12,0.358618,0.008784,0.164662,-0.007607,1.872166,0.000014,0.308274,0.000071,0.374197,0.000071
13,0.347875,0.001727,0.209368,0.021553,1.726284,0.000024,0.361429,0.000098,0.422215,0.000098
14,0.273426,-0.000607,0.196853,-0.005160,1.445353,0.000013,0.284522,0.000055,0.335417,0.000055
15,0.308355,0.006977,0.659954,-0.001556,1.488781,0.000016,0.982527,0.000023,1.034951,0.000023
16,0.367930,-0.001244,0.580925,-0.007286,1.545056,0.000013,0.897562,0.000022,0.951967,0.000022
17,0.229718,-0.002834,0.807005,-0.007955,1.677535,0.000019,1.353779,0.000022,1.412849,0.000022
18,0.324875,-0.002168,0.516267,0.005150,1.629370,0.000024,0.841190,0.000044,0.898564,0.000044
19,0.268146,-0.000940,0.573811,0.018039,1.729109,0.000023,0.992182,0.000038,1.053067,0.000038
20,0.561389,0.004701,0.202124,0.006218,1.706634,0.000017,0.344952,0.000072,0.405047,0.000072
21,0.135618,0.000436,0.284254,-0.006984,1.711964,0.000019,0.486632,0.000060,0.546914,0.000060
22,0.406321,-0.003952,0.540647,-0.002995,1.327633,0.000018,0.717781,0.000032,0.764530,0.000032
23,0.548492,0.002227,0.317472,-0.003770,2.370864,0.000014,0.752683,0.000039,0.836166,0.000039
24,0.377402,-0.005149,0.100104,0.027380,1.853578,0.000016,0.185550,0.000119,0.250818,0.000119
25,0.300327,0.003735,0.184761,0.001491,1.620437,0.000015,0.299394,0.000068,0.356453,0.000068
26,0.264039,0.008085,0.220309,-0.002203,1.532534,0.000014,0.337631,0.000053,0.391595,0.000053
27,0.245891,-0.002938,0.767436,0.010473,1.501163,0.000027,1.152047,0.000033,1.204906,0.000033
28,0.477294,-0.000973,0.767317,-0.009589,1.588621,0.000021,1.218976,0.000026,1.274915,0.000026
29,0.311966,0.003945,0.466707,0.000005,1.650142,0.000014,0.770132,0.000027,0.828238,0.000027
30,0.246071,0.000929,0.448633,0.007491,2.391693,0.000018,1.072992,0.000038,1.157209,0.000038
31,0.448027,0.006739,0.999974,0.001859,2.251199,0.000029,2.251140,0.000028,2.330410,0.000028
32,0.477919,0.003170,0.250957,0.006695,1.398587,0.000019,0.350985,0.000068,0.400233,0.000068
33,0.235581,0.001424,0.286080,0.005315,1.856102,0.000016,0.530994,0.000051,0.596352,0.000051
34,0.297015,-0.000903,0.274260,0.015918,1.782059,0.000020,0.488748,0.000063,0.551498,0.000063
35,0.291427,-0.000387,0.988385,0.001794,1.385949,0.000021,1.369852,0.000021,1.418654,0.000021
36,0.282426,-0.000741,0.143740,0.010008,1.431579,0.000014,0.205775,0.000077,0.256184,0.000077
37,0.233673,0.000898,0.093411,-0.051397,1.829469,0.000015,0.170892,0.000116,0.235312,0.000116
38,0.541564,-0.003171,0.353448,-0.000943,1.375027,0.000014,0.486000,0.000035,0.534418,0.000035
39,0.289360,-0.000174,0.028844,-0.039791,2.096611,0.000009,0.060474,0.000140,0.134300,0.000140
40,0.215397,-0.007227,0.507346,0.010686,1.302300,0.000023,0.660717,0.000043,0.706574,0.000043
41,0.277001,0.003945,0.801989,0.015795,1.664116,0.000031,1.334602,0.000037,1.393199,0.000037
42,0.246856,0.003072,0.614978,0.011167,1.384902,0.000023,0.851684,0.000035,0.900450,0.000035
43,0.176629,0.010148,0.401421,0.031356,3.310989,0.000032,1.329101,0.000073,1.445688,0.000073
44,0.389115,-0.000961,0.688798,0.005364,1.588612,0.000017,1.094233,0.000023,1.150171,0.000023
45,0.340610,-0.000296,0.330480,0.019114,1.739128,0.000025,0.574747,0.000068,0.635986,0.000068
46,0.221153,-0.000769,0.685992,-0.007254,1.615814,0.000021,1.108435,0.000030,1.165331,0.000030
47,0.414721,0.004594,0.214142,-0.013203,1.022786,0.000021,0.219022,0.000085,0.255036,0.000085
48,0.320980,-0.000833,0.442406,-0.008137,2.047783,0.000015,0.905952,0.000031,0.978059,0.000031
49,0.240689,0.000375,0.554756,0.007050,1.246081,0.000014,0.691271,0.000023,0.735149,0.000023
50,0.307273,0.005365,0.141481,0.007873,2.269720,0.000013,0.321121,0.000075,0.401043,0.000075
51,0.246634,0.009073,0.551817,0.003689,1.383870,0.000015,0.763643,0.000026,0.812372,0.000026
52,0.261687,0.002204,0.656354,0.003896,1.418923,0.000015,0.931316,0.000022,0.981279,0.000022
53,0.298035,0.006773,0.416340,0.006335,1.500456,0.000029,0.624700,0.000064,0.677535,0.000064
54,0.400847,-0.001011,0.315700,-0.003296,1.617159,0.000020,0.510537,0.000057,0.567481,0.000057
55,0.288599,-0.003807,0.243745,0.026072,1.728884,0.000033,0.421407,0.000118,0.482285,0.000118
56,0.356447,0.001639,0.620639,0.003281,1.674478,0.000013,1.039245,0.000020,1.098207,0.000020
57,0.328379,0.000758,0.801168,-0.010994,1.239655,0.000029,0.993172,0.000034,1.036823,0.000034
58,0.262783,0.005399,0.380618,0.027229,1.588534,0.000026,0.604625,0.000062,0.660560,0.000062
59,0.327525,-0.005468,0.694776,0.002152,1.406485,0.000022,0.977193,0.000031,1.026718,0.000031
60,0.514725,0.000049,0.941982,0.002348,1.431234,0.000015,1.348197,0.000016,1.398594,0.000016
61,0.187135,-0.007870,0.087839,-0.000091,1.746841,0.000018,0.153441,0.000143,0.214951,0.000143
62,0.139122,0.007488,0.943534,-0.000753,1.381964,0.000014,1.303930,0.000015,1.352592,0.000015
63,0.379575,0.001388,0.379432,-0.004648,2.181057,0.000011,0.827563,0.000026,0.904363,0.000026
64,0.275042,0.005314,0.983145,0.003864,1.343554,0.000014,1.320909,0.000014,1.368218,0.000014
65,0.274507,-0.003034,0.186335,-0.030415,1.693592,0.000017,0.315575,0.000079,0.375210,0.000079
66,0.174054,0.001219,0.520302,-0.053250,1.416712,0.000060,0.737118,0.000108,0.787004,0.000108
67,0.434393,0.003811,0.595920,0.006688,1.867919,0.000013,1.113130,0.000021,1.178903,0.000021
68,0.300213,0.006955,0.204873,-0.009966,2.354125,0.000018,0.482297,0.000074,0.565191,0.000074
69,0.380581,0.006766,0.969867,-0.003713,1.524450,0.000016,1.478514,0.000016,1.532194,0.000016
70,0.243971,-0.001002,0.516226,0.010462,1.376186,0.000014,0.710423,0.000026,0.758882,0.000026
71,0.133247,0.007951,0.721992,-0.010263,1.252231,0.000023,0.904100,0.000031,0.948194,0.000031
72,0.360124,-0.004682,0.704435,-0.006703,1.312369,0.000024,0.924478,0.000033,0.970690,0.000033
73,0.388772,0.001218,0.197618,-0.027861,1.342924,0.000028,0.265386,0.000121,0.312673,0.000121
74,0.414691,-0.004788,0.224643,0.001086,1.514052,0.000014,0.340122,0.000054,0.393435,0.000054
75,0.236545,-0.002484,0.579755,0.002757,3.495833,0.000009,2.026728,0.000014,2.149824,0.000014
76,0.277881,0.000671,0.204854,-0.004700,1.418344,0.000024,0.290553,0.000101,0.340496,0.000101
77,0.189173,0.001123,0.223345,-0.009595,1.761684,0.000014,0.393463,0.000054,0.455495,0.000054
78,0.360159,0.000172,0.918173,-0.001410,1.254625,0.000021,1.151962,0.000022,1.196141,0.000022
79,0.253652,0.003042,0.488216,-0.004473,2.957400,0.000018,1.443851,0.000035,1.547988,0.000035
80,0.338755,-0.005984,0.807996,0.009532,2.030128,0.000020,1.640337,0.000024,1.711822,0.000024
81,0.276433,-0.002028,0.244922,-0.000395,1.335277,0.000017,0.327039,0.000061,0.374057,0.000061
82,0.395170,-0.002561,0.029112,-0.029058,1.494676,0.000014,0.043513,0.000217,0.096144,0.000217
83,0.258484,0.002079,0.716186,0.005443,1.664238,0.000016,1.191905,0.000022,1.250506,0.000022
84,0.361855,0.004395,0.566809,0.005568,1.374771,0.000021,0.779232,0.000036,0.827640,0.000036
85,0.338842,-0.000975,0.303558,-0.003988,1.547419,0.000012,0.469731,0.000036,0.524220,0.000036
86,0.248240,0.000621,0.946628,0.011146,1.509176,0.000027,1.428628,0.000028,1.481770,0.000028
87,0.245412,-0.008732,0.856205,-0.010261,1.508848,0.000026,1.291883,0.000030,1.345013,0.000030
88,0.403928,0.003833,0.204118,0.001390,1.306115,0.000020,0.266601,0.000082,0.312593,0.000082
89,0.349736,0.001749,0.995271,0.001278,1.258066,0.000011,1.252117,0.000011,1.296416,0.000011
90,0.239774,0.003511,0.156539,-0.014966,1.759387,0.000022,0.275413,0.000115,0.337365,0.000115
91,0.212026,0.002125,0.559297,0.007092,1.807900,0.000019,1.011154,0.000031,1.074814,0.000031
92,0.292545,-0.004295,0.617040,0.002722,1.365117,0.000031,0.842332,0.000048,0.890401,0.000048
